dish_id,name,name_key,category,category_label,price_vnd,price_range,source_url,image_url,description,estimated_calories,keywords,is_set_menu,source_files,cluster_id,meal_role,cluster_label
D0060,Gân bò xào cải chua,gan bo xao cai chua,mon-ga-bo,Món gà/bò,130000,affordable,https://comnieuvietnam.vn/products/gan-bo-xao-cai-chua,https://cdn.hstatic.net/products/200001057701/gan-bo-xao-cai-chua_9f69d2d711544ff1b7313907cad6024c_1024x1024.jpg,"Gân bò xào cải chua là món ăn đậm đà, đầy hương vị dân dã nhưng không kém phần cuốn hút trong ẩm thực Việt Nam. Gân bò tươi ngon được lựa chọn kỹ càng, sau khi sơ chế giữ được độ dai giòn đặc trưng, kết hợp hoàn hảo với cải chua chua dịu, tạo nên món ăn vừa mặn vừa chua, đậm đà, kích thích vị giác từ miếng đầu tiên.Trong quá trình chế biến, gân bò được xào nhanh lửa vừa đủ để giữ độ giòn mềm, thấm đều gia vị như tỏi phi, ớt, tiêu và nước mắm, hòa quyện với vị chua thanh của cải chua. Khi thưởng thức, từng miếng gân bò dai giòn, thấm đậm hương vị, kết hợp cùng vị chua dịu của cải, tạo nên sự cân bằng tuyệt vời giữa các hương vị. Món ăn mang đến cảm giác vừa đậm đà, vừa thanh mát, không ngấy, rất hợp để ăn cùng cơm nóng hoặc bún tươi.",520,thit|chien_xao|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0063,Măng trúc yên tử xào bò,mang truc yen tu xao bo,mon-ga-bo,Món gà/bò,139000,affordable,https://comnieuvietnam.vn/products/mang-truc-yen-tu-xao-bo,https://cdn.hstatic.net/products/200001057701/mang-truc-yen-tu-xao-bo_8054ed596a7e4c09b35237a39bbac11d_1024x1024.jpg,"Măng trúc Yên Tử xào bò là món ăn đặc sắc kết hợp giữa vị ngọt mềm của thịt bò và hương thơm thanh mát, giòn sần sật của măng trúc Yên Tử – loại măng đặc sản nổi tiếng của vùng núi phía Bắc. Thịt bò tươi được thái lát vừa ăn, xào nhanh trên lửa lớn để giữ độ mềm mọng, thấm đều gia vị mà vẫn giữ trọn vị ngọt tự nhiên.Măng trúc Yên Tử tươi giòn, thơm dịu, khi xào cùng thịt bò sẽ làm nổi bật hương vị tinh tế của cả hai nguyên liệu. Gia vị chế biến gồm tỏi phi, hành, tiêu, nước mắm và một chút dầu hào, tạo nên sự hòa quyện giữa vị ngọt, béo của thịt bò và vị thanh mát, hơi đắng nhẹ của măng trúc, mang đến món ăn vừa đậm đà, vừa thanh tao, hấp dẫn cả về hương lẫn vị.",520,hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0064,Rau rừng Gia Lai xào bò,rau rung gia lai xao bo,mon-ga-bo,Món gà/bò,139000,affordable,https://comnieuvietnam.vn/products/rau-rung-gia-lai-xao-bo,https://cdn.hstatic.net/products/200001057701/rau-rung-gia-lai-xao-bo_424b22c634674706aa2f20e806c5d527_1024x1024.jpg,"Rau rừng Gia Lai xào bò là món ăn đặc sắc, kết hợp hoàn hảo giữa vị ngọt mềm của thịt bò và hương vị tươi mát, hơi đắng nhẹ đặc trưng của các loại rau rừng núi cao Gia Lai. Thịt bò tươi ngon, được thái lát vừa ăn, xào nhanh trên lửa lớn để giữ độ mềm mọng, thấm đều gia vị nhưng vẫn giữ nguyên vị ngọt tự nhiên.Rau rừng Gia Lai tươi xanh, giòn sần sật, mang lại hương thơm đặc trưng và vị thanh mát độc đáo khi xào cùng thịt bò. Gia vị chế biến gồm tỏi phi, hành, tiêu, nước mắm và đôi khi thêm chút dầu hào, tạo nên món ăn vừa đậm đà, vừa thanh tao, giữ được nét đặc trưng mộc mạc nhưng hấp dẫn của núi rừng Tây Nguyên.",520,rau|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_10.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0078,Mực ống: Xào/ Hấp/ Chiên nước mắm,muc ong xao hap chien nuoc mam,mon-hai-san,Món hải sản,150000,moderate,https://comnieuvietnam.vn/products/muc-ong-xao-hap-chien-nuoc-mam,https://cdn.hstatic.net/products/200001057701/muc-ong-hap__2__64c8b80d980b4b418478d1fd839b2a4d_grande.jpg,"Mực ống xào / hấp / chiên nước mắm là món ăn đặc sắc trong ẩm thực biển Việt, mang đến hương vị tươi ngon, đậm đà và trọn vẹn vị biển. Mực ống tươi, săn chắc, ngọt dịu tự nhiên, được lựa chọn kỹ lưỡng, giữ nguyên độ tươi và vị ngon đặc trưng của hải sản sau khi chế biến.Mực ống được xào nhanh với các loại rau củ, hành, tỏi và gia vị, tạo nên món ăn giòn ngọt, đậm hương vị, vẫn giữ được độ săn chắc và ngọt tự nhiên của mực. Khi hấp, mực giữ nguyên vị ngọt tinh khiết, mềm mọng, kết hợp với các loại gia vị nhẹ nhàng, mang đến trải nghiệm ẩm thực thanh tao, tôn vinh hương vị tươi ngon tự nhiên của mực. Còn với chiên nước mắm, từng con mực được chiên vàng giòn bên ngoài, mềm ngọt bên trong, thấm đẫm nước mắm thơm nồng, tạo nên món ăn đậm đà, hấp dẫn và vô cùng đưa cơm.",590,rau|hai_san|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_9.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0080,Ốc bưu xào chuối đậu,oc buu xao chuoi au,mon-hai-san,Món hải sản,160000,moderate,https://comnieuvietnam.vn/products/oc-buu-xao-chuoi-dau,https://cdn.hstatic.net/products/200001057701/oc-om-chuoi-dau_1__5d58b8ef7c684d3ea92a548fb7ca6180_1024x1024.jpg,"Ốc bưu xào chuối đậu là món ăn dân dã nhưng cực kỳ hấp dẫn trong ẩm thực Việt, kết hợp hài hòa giữa vị giòn ngọt của ốc bưu, vị mềm thơm của đậu phụ và vị chua nhẹ, thanh mát của chuối xanh. Món ăn mang đến trải nghiệm ẩm thực đầy hương vị, vừa dân dã, vừa đậm đà, khiến bất cứ ai thưởng thức cũng khó quên.Ốc bưu tươi được lựa chọn kỹ lưỡng, làm sạch và chế biến sao cho giữ được độ giòn, ngọt tự nhiên. Đậu phụ mềm mịn, thơm béo, hòa cùng chuối xanh giòn nhẹ và các loại gia vị như tỏi, hành phi, mắm, tiêu, tạo nên món xào đậm đà, thấm vị nhưng vẫn giữ được hương vị tự nhiên của từng nguyên liệu. Khi thưởng thức, từng miếng ốc giòn ngọt hòa cùng vị mềm thơm của đậu và chua nhẹ của chuối, mang đến cảm giác cân bằng hoàn hảo giữa các hương vị.",590,hai_san|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_9.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0079,Tôm: Cháy tỏi/ Rang muối/ Chiên nước mắm,tom chay toi rang muoi chien nuoc mam,mon-hai-san,Món hải sản,160000,moderate,https://comnieuvietnam.vn/products/tom-chay-toi-rang-muoi-chien-nuoc-mam,https://cdn.hstatic.net/products/200001057701/tom-chay-toi-rang-muoi-chien-nuoc-mam_f7352073837c45d990bb85031ee19964_grande.jpg,"Tôm cháy tỏi / rang muối / chiên nước mắm là món ăn hải sản quen thuộc nhưng luôn giữ được sức hấp dẫn nhờ hương vị đậm đà và tươi ngon. Tôm tươi, thịt săn chắc, ngọt tự nhiên, được lựa chọn kỹ lưỡng, giữ nguyên vị tươi ngon và độ giòn mọng sau khi chế biến, mang đến trải nghiệm ẩm thực tuyệt vời ngay từ miếng đầu tiên.Tôm cháy tỏi được xào nhanh với tỏi phi vàng giòn, giữ nguyên vị ngọt tự nhiên, hòa cùng hương tỏi thơm nức, tạo nên món ăn vừa đưa cơm, vừa kích thích vị giác. Khi rang muối, tôm được tẩm ướp gia vị vừa phải, rang trên lửa lớn để thấm đều, giữ độ săn chắc bên trong, lớp muối bám ngoài thơm nồng, ăn kèm hương vị tự nhiên của tôm tạo nên món ăn đậm đà và hấp dẫn. Còn với chiên nước mắm, từng con tôm vàng ruộm bên ngoài, mềm ngọt bên trong, thấm đều nước mắm pha chua ngọt nhẹ, mang đến món ăn đậm hương, thơm béo, khó cưỡng.",590,hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_9.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0025,Ba rọi luộc + cà pháo,ba roi luoc ca phao,mon-heo,Món heo,130000,affordable,https://comnieuvietnam.vn/products/ba-roi-luoc-ca-phao,https://cdn.hstatic.net/products/200001057701/ba-roi-luoc-ca-phao_779d5fe1328945ccacfbbd01349b0dca_1024x1024.jpg,"Ba rọi luộc + cà pháo là sự kết hợp đơn giản nhưng lại tạo nên hương vị quê nhà thân thuộc, mộc mạc mà khó ai có thể chối từ. Miếng ba rọi được chọn từ phần thịt tươi ngon, có tỷ lệ nạc – mỡ hài hòa, khi luộc chín sẽ mềm ngọt, trong trẻo và không hề ngấy. Từng lát thịt được thái vừa ăn, trắng ngần, thơm nhẹ, giữ trọn hương vị tự nhiên của thịt luộc truyền thống.Đi kèm với thịt là cà pháo – loại dưa muối đặc trưng trong bữa cơm Việt. Những quả cà pháo tròn căng, giòn rụm, muối vừa chua – mặn – cay nhẹ, tạo nên sự đối lập hoàn hảo khi ăn cùng thịt ba rọi mềm béo. Chỉ cần cắn một miếng cà giòn tan, thêm lát thịt luộc chấm mắm tỏi ớt hoặc mắm tôm pha chua ngọt, hương vị lan tỏa ngay đầu lưỡi, vừa đậm đà vừa thanh mát, khiến người ăn chỉ muốn ăn thêm nữa.",450,hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0026,Ba rọi luộc + tôm chua,ba roi luoc tom chua,mon-heo,Món heo,130000,affordable,https://comnieuvietnam.vn/products/ba-roi-luoc-tom-chua,https://cdn.hstatic.net/products/200001057701/m_n_combo_1__2__3eb4d728e77545179235e5f198cddd5c_1024x1024.png,"Ba rọi luộc + tôm chua là sự kết hợp đậm chất ẩm thực miền Trung, mang đến hương vị hài hòa giữa vị béo ngọt của thịt và sự chua cay đặc trưng của tôm lên men. Món ăn tuy dân dã nhưng lại có sức hấp dẫn đặc biệt, khiến bất kỳ ai đã thử qua một lần đều khó quên.Thịt ba rọi được lựa chọn từ phần thịt tươi, nạc mỡ đan xen đều, khi luộc chín sẽ mềm, thơm và giữ được độ trong đẹp mắt. Từng lát thịt khi thái ra có độ đàn hồi nhẹ, béo nhưng không ngấy, đặc biệt ngon hơn khi ăn kèm với tôm chua. Tôm chua Huế – linh hồn của món ăn – được làm từ tôm tươi lên men tự nhiên, mang màu đỏ cam đẹp mắt, vị chua dịu, cay nhẹ, xen chút ngọt và mùi thơm đặc trưng không lẫn vào đâu được.",450,hai_san|thit|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0027,Ba rọi rang cháy cạnh,ba roi rang chay canh,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/ba-roi-rang-chay-canh,https://cdn.hstatic.net/products/200001057701/ba-roi-rang-chay-canh_8344e7231e8e49c8b71aecbc0d514625_1024x1024.jpg,"Ba rọi rang cháy cạnh là món ăn quen thuộc trong bữa cơm gia đình Việt Nam, mang hương vị đậm đà, bắt cơm và vô cùng hấp dẫn. Món ăn được chế biến từ phần thịt ba rọi tươi ngon, nạc mỡ đan xen hài hòa, khi rang lên sẽ săn lại, vàng ruộm và dậy mùi thơm đặc trưng không thể lẫn vào đâu được. Lớp mỡ chảy nhẹ, quyện vào phần nạc tạo độ mềm béo vừa đủ, không ngấy, càng ăn càng thấy “đưa cơm”.Thịt được cắt miếng vừa ăn, ướp đậm gia vị với nước mắm, tiêu, hành tỏi băm và một chút đường để tạo độ bóng và lớp cháy cạnh hấp dẫn. Khi rang trên lửa lớn, miếng thịt xém cạnh vàng nâu, bề mặt hơi giòn nhưng bên trong vẫn mềm ngọt. Từng miếng thịt thấm đều gia vị, mang vị mặn mà của nước mắm, chút ngọt dịu, kèm theo hương thơm phảng phất của hành tỏi cháy — tất cả tạo nên một tổng thể cuốn hút ngay từ lần đầu thưởng thức.",520,canh|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0033,Giò heo giả cầy,gio heo gia cay,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/gio-heo-gia-cay,https://cdn.hstatic.net/products/200001057701/gio-heo-gia-cay_9e18d8e0851f49c9b4c5f04480b93c7f_grande.jpg,"Giò heo giả cầy là món ăn dân dã mang hương vị đặc trưng của ẩm thực miền Bắc, kết hợp tuyệt vời giữa vị béo mềm của giò heo và mùi thơm nồng quyến rũ của riềng, sả, mẻ, mắm tôm. Giò heo được lựa chọn từ phần chân trước hoặc chân sau, lọc sạch, thui vàng đều để dậy mùi thơm đặc trưng “giã cầy”, rồi nấu chín cùng các loại gia vị truyền thống tạo nên sắc vàng nâu hấp dẫn và hương thơm khó cưỡng.Từng miếng giò heo mềm nhưng không nát, da giòn dai, thịt săn chắc, thấm đều gia vị riềng mẻ, mang đến cảm giác vừa lạ vừa quen. Vị chua dịu của mẻ hòa quyện với chút mằn mặn của mắm tôm, cùng hương sả và riềng bốc lên thơm lừng, tạo nên một tổng thể hài hòa, đậm đà đậm chất quê nhà. Món ăn thường được ăn kèm với bún tươi, rau sống hoặc cơm trắng nóng, rất “đưa miệng” và phù hợp cho những bữa cơm gia đình sum vầy.",450,com|rau|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0035,Giò thủ,gio thu,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/gio-thu,https://cdn.hstatic.net/products/200001057701/gio-thu_084cc9a6f24049b59bed1c335080ef88_grande.jpg,"Giò thủ là một trong những món ăn truyền thống quen thuộc trong mâm cơm Việt, đặc biệt được ưa chuộng vào dịp lễ Tết nhờ hương vị đậm đà và độ giòn dai đặc trưng. Món ăn được chế biến từ các phần thịt heo như tai, mũi, lưỡi, thịt thủ… được làm sạch kỹ lưỡng, thái đều tay rồi xào săn với hành phi, tiêu đen và gia vị truyền thống để dậy lên mùi thơm đặc trưng hấp dẫn. Hỗn hợp sau đó được ép chặt trong khuôn để tạo thành khoanh giò chắc thịt, khi cắt ra từng lát sẽ thấy rõ thớ thịt xen lẫn phần bì giòn, đẹp mắt.Giò thủ mang hương vị hài hòa giữa béo – giòn – hơi dai, quyện cùng mùi thơm nồng nàn của tiêu và hành phi, tạo nên món ăn vừa lạ miệng vừa quen thuộc. Món này đặc biệt ngon khi dùng kèm dưa chua, rau sống hoặc cuốn bánh tráng chấm mắm tỏi ớt, giúp cân bằng hương vị và tạo cảm giác ăn hoài không ngán.",520,rau|thit|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0032,Sườn heo rang muối,suon heo rang muoi,mon-heo,Món heo,140000,affordable,https://comnieuvietnam.vn/products/suon-heo-rang-muoi,https://cdn.hstatic.net/products/200001057701/suon-heo-rang-muoi_d4eb290e82274f89b5a6959f01711f26_1024x1024.jpg,"Sườn heo rang muối là một món ăn mang hương vị đặc trưng, kết hợp hoàn hảo giữa độ giòn rụm bên ngoài và độ mềm ngọt bên trong của từng thớ thịt. Món ăn này không chỉ hấp dẫn bởi lớp áo muối rang vàng ươm, thơm nức mũi mà còn bởi sự hài hòa tinh tế giữa vị mặn vừa đủ, vị béo nhẹ và hương thơm quyến rũ của sả, ớt, tỏi – những nguyên liệu quen thuộc trong bếp Việt.Sườn heo được chọn từ phần non, có nhiều thịt và lớp sụn mềm, sau khi sơ chế sẽ được chiên vàng để tạo độ giòn bên ngoài nhưng vẫn giữ được sự mọng nước bên trong. Lớp muối rang được làm từ sự kết hợp của muối, gạo nếp, đậu xanh, tiêu và các gia vị rang giòn rồi xay mịn, tạo nên hương vị đậm đà đặc trưng không lẫn với bất kỳ món nào khác. Khi sườn được đảo đều trong hỗn hợp muối rang, từng miếng như khoác lên lớp áo thơm giòn, vỡ nhẹ khi cắn nhưng vẫn cho cảm giác ngọt thịt, béo bùi và vô cùng “bắt cơm”.",520,thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0030,Sườn non rim mặn,suon non rim man,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/suon-non-rim-man,https://cdn.hstatic.net/products/200001057701/suon-non-rim-man_1335d3a1714d495ea6cf77d65f2c30b3_grande.jpg,"Sườn non rim mặn là một trong những món ăn đưa cơm nhất trong ẩm thực gia đình Việt, mang hương vị đậm đà, hài hòa và đầy cuốn hút. Từng miếng sườn non được lựa chọn từ phần thịt mềm, nhiều sụn, sau khi sơ chế sẽ được ướp thấm cùng nước mắm ngon, đường, hành tỏi và chút tiêu để tạo nên hương thơm đặc trưng. Khi rim trên lửa nhỏ, miếng sườn dần săn lại, lớp mỡ nhẹ tan chảy hòa cùng gia vị tạo nên màu nâu óng đẹp mắt và hương thơm quyến rũ khó cưỡng.Điểm hấp dẫn của sườn non rim mặn nằm ở sự cân bằng của vị mặn ngọt: không quá gắt, không quá nhạt mà vừa đủ để kích thích vị giác. Cắn vào một miếng là cảm nhận ngay độ mềm mọng, đậm đà lan tỏa trong khoang miệng, xen lẫn chút béo nhẹ và hương tiêu cay cay làm món ăn thêm tròn vị. Sườn rim mặn đặc biệt hợp khi dùng kèm cơm trắng nóng hổi, bởi chỉ cần một miếng sườn là đủ làm “tốn cơm” đến lạ.",450,com|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0031,Sườn xào chua ngọt,suon xao chua ngot,mon-heo,Món heo,140000,affordable,https://comnieuvietnam.vn/products/suon-xao-chua-ngot,https://cdn.hstatic.net/products/200001057701/suon-xao-chua-ngot_91aafea1bb674deba602aee170787765_grande.jpg,"Sườn xào chua ngọt là món ăn luôn đứng đầu trong danh sách những món “gây nghiện” của ẩm thực Việt, nhờ sự hòa quyện đầy tinh tế giữa vị chua nhẹ, ngọt thanh và hương thơm đặc trưng của sườn non chiên vàng. Mỗi miếng sườn được chọn lọc từ phần thịt săn chắc, có chút mỡ vừa phải để khi chiên lên tạo được độ giòn bên ngoài nhưng vẫn giữ được độ mềm ẩm bên trong. Sau khi được chiên vàng ruộm, sườn được áo đều bởi hỗn hợp nước sốt đặc trưng gồm giấm hoặc me, đường, nước mắm cùng hành tỏi phi thơm – tạo nên màu đỏ cam bóng bẩy và mùi thơm hấp dẫn ngay từ khi còn trên bếp.Điểm tạo nên sự cuốn hút của sườn xào chua ngọt nằm ở lớp sốt sánh mịn bao quanh từng miếng sườn: vừa chua dịu, vừa ngọt vừa, lại có chút mằn mặn hài hòa khiến người ăn cảm nhận trọn vẹn hương vị ở mỗi lần cắn. Những lát ớt chuông và hành tây xào kèm không chỉ tăng thêm vị tươi mát mà còn làm món ăn thêm phần bắt mắt với sắc đỏ – xanh – vàng đầy sức sống.",520,thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0029,Thịt kho mắm ruốc,thit kho mam ruoc,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/thit-kho-mam-ruoc,https://cdn.hstatic.net/products/200001057701/thit-kho-mam-ruoc_07d5426dae154adea77c8b04d10efa59_1024x1024.jpg,"Thịt kho mắm ruốc là món ăn đặc trưng của ẩm thực miền Trung, nổi tiếng với hương vị đậm đà, mùi thơm đặc trưng và độ “bắt cơm” khó cưỡng. Món ăn được chế biến từ thịt heo tươi — thường chọn phần ba rọi hoặc thịt dăm — có tỷ lệ nạc mỡ cân đối, giúp khi kho lên thịt vừa mềm, vừa béo, thấm trọn gia vị mà không bị khô hay ngấy.Điểm làm nên hương vị đặc trưng của món ăn chính là mắm ruốc – loại gia vị truyền thống miền Trung, có mùi thơm nồng đậm, vị mặn đặc trưng, càng nấu càng dậy hương. Mắm ruốc được phi cùng sả băm, tỏi, ớt, tạo nên lớp hương thơm lan tỏa, quyện vào từng thớ thịt. Khi kho, thịt săn lại, chuyển màu nâu sẫm hấp dẫn, thấm đều gia vị từ bên ngoài vào tận bên trong, mang đến vị mặn mà, thơm cay và đậm đà đặc sắc.",450,thit|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0028,Thịt kho tiêu,thit kho tieu,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/thit-kho-tieu,https://cdn.hstatic.net/products/200001057701/thit-kho-tieu_8059d35c3b7543f8a52c6d99be64835f_1024x1024.jpg,"Thịt kho tiêu là món ăn truyền thống quen thuộc trong bữa cơm gia đình Việt Nam, mang hương vị đậm đà, thơm nồng và vô cùng đưa cơm. Món ăn được chế biến từ những miếng thịt heo tươi, thường chọn phần ba rọi hoặc thịt dăm có tỷ lệ nạc – mỡ hài hòa. Khi kho, thịt mềm vừa phải, vẫn giữ độ béo ngậy tự nhiên nhưng không hề ngấy, thấm đều gia vị trong từng thớ thịt.Điểm nhấn của món ăn nằm ở hương tiêu cay nồng, lan tỏa ngay khi mở nắp nồi. Hạt tiêu xay hoặc tiêu đen nguyên hạt được thêm vào đúng lúc, kết hợp cùng hành, tỏi và nước mắm, tạo nên mùi thơm đặc trưng khó lẫn với bất kỳ món kho nào khác. Nước kho sánh nhẹ, óng cánh gián, mang vị mặn ngọt hài hòa, đủ đậm đà để quyện cùng cơm trắng nóng hổi.",450,com|canh|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0034,Thịt đông dưa chua,thit ong dua chua,mon-heo,Món heo,89000,affordable,https://comnieuvietnam.vn/products/thit-dong-dua-chua,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu__5__b34ade686baa44468a8bd0521c8148d9_grande.jpg,"Thịt Đông Dưa Chua là món ăn dân dã quen thuộc của nhiều gia đình Việt, đặc biệt vào những ngày thời tiết se lạnh. Món ăn mang hương vị hài hòa giữa vị béo ngậy của thịt, vị chua dịu của dưa muối và cảm giác mát lạnh, mềm mịn đặc trưng chỉ có ở thịt đông truyền thống.Thịt được ninh mềm cùng da và bì heo để tạo độ đông tự nhiên, hòa quyện với phần nước dùng trong, thơm mùi tiêu, hành, gừng và các loại gia vị truyền thống. Khi để nguội, toàn bộ phần thịt và nước sẽ kết lại thành thạch nhẹ, mềm mát, ăn không hề ngấy mà vô cùng cuốn hút. Khi ăn kèm dưa cải chua giòn giòn, hương vị trở nên cân bằng hoàn hảo: vị béo – vị chua hòa quyện, càng ăn càng thấy ngon miệng.",450,thit|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_6.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,au hu non thit ghe nuong giay bac,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/dau-hu-non-thit-ghe-nuong-giay-bac,https://cdn.hstatic.net/products/200001057701/dau-hu-non-nuong-giay-bac_8ca8b0bd2a6e4120a43eb2796d9aa240_grande.jpg,"Đậu hũ non thịt ghẹ nướng giấy bạc là món ăn cao cấp, kết hợp tinh tế giữa vị mềm mịn, béo ngậy của đậu hũ non và vị ngọt tự nhiên, thanh tao của thịt ghẹ tươi. Món ăn được chế biến công phu, mang đến trải nghiệm ẩm thực trọn vẹn, vừa thanh đạm, vừa thơm ngon, khiến mỗi bữa ăn trở nên đặc biệt và hấp dẫn.Đậu hũ non được lựa chọn kỹ lưỡng, giữ nguyên độ mềm mịn, hòa cùng thịt ghẹ tươi săn chắc, giàu vị ngọt tự nhiên. Hỗn hợp này được bọc kín trong giấy bạc, nướng trên lửa vừa phải để giữ nguyên hương vị và độ mềm của nguyên liệu, đồng thời thấm đều gia vị như tiêu, hành, tỏi, mang đến món ăn vừa thơm, vừa đậm đà. Khi thưởng thức, từng miếng đậu hũ non béo mềm, hòa cùng thịt ghẹ ngọt thanh và hương thơm dịu nhẹ của gia vị, tạo nên cảm giác tinh tế, đầy hương vị và khó quên.",590,thit|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0096,Bắp bò ngâm nước mắm,bap bo ngam nuoc mam,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/bap-bo-ngam-nuoc-mam,https://cdn.hstatic.net/products/200001057701/bap-bo-ngam-nuoc-mam_ac4e9ebbeaee4607a73c80228fb85fe7_1024x1024.jpg,"Bắp bò ngâm nước mắm là món ăn đặc trưng của ẩm thực Việt, mang hương vị đậm đà, chua ngọt vừa phải và thơm nức mùi nước mắm truyền thống. Bắp bò tươi, dai mềm, được lựa chọn kỹ lưỡng, sơ chế sạch sẽ và ngâm trong nước mắm pha chế tinh tế cùng tỏi, ớt, đường, chanh và các gia vị đặc trưng, tạo nên món ăn vừa giữ được vị ngọt tự nhiên của thịt, vừa thấm đượm hương vị đặc trưng của nước mắm.Món ăn được chế biến công phu: bắp bò sau khi luộc vừa chín tới được ngâm trong nước mắm pha chế theo tỉ lệ chuẩn, giúp thịt mềm, thấm đều gia vị nhưng không mất đi độ dai tự nhiên. Khi thưởng thức, từng miếng bắp bò ngọt mềm, hòa cùng vị mặn ngọt chua nhẹ, kèm theo hương thơm của tỏi, ớt, mang đến trải nghiệm ẩm thực vừa đậm đà, vừa tinh tế.",520,thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
